data_source_code,external_ref,nutrient_code,amount_per_100g,unit,method,sample_count,min_amount,max_amount,notes
usda_fdc_sr_legacy,172816,ash_g,1.9,g,imported,14,,,
usda_fdc_sr_legacy,172816,calcium_mg,86.0,mg,imported,38,,,
usda_fdc_sr_legacy,172816,carbohydrate_g,55.7,g,imported,0,,,
usda_fdc_sr_legacy,172816,cholesterol_mg,0.0,mg,imported,2,,,
usda_fdc_sr_legacy,172816,energy_kcal,275.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172816,energy_kj,1151.0,kJ,imported,0,,,
usda_fdc_sr_legacy,172816,fat_g,1.2,g,imported,36,,,
usda_fdc_sr_legacy,172816,fat_mono_g,0.105,g,imported,0,,,
usda_fdc_sr_legacy,172816,fat_poly_g,0.535,g,imported,0,,,
usda_fdc_sr_legacy,172816,fat_sat_g,0.166,g,imported,0,,,
usda_fdc_sr_legacy,172816,fiber_g,2.2,g,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,172816,folate_ug,24.0,ug,imported,10,,,
usda_fdc_sr_legacy,172816,iron_mg,1.4,mg,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,172816,magnesium_mg,26.0,mg,imported,13,,,
usda_fdc_sr_legacy,172816,niacin_mg,2.142,mg,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,172816,phosphorus_mg,97.0,mg,imported,13,,,
usda_fdc_sr_legacy,172816,potassium_mg,120.0,mg,imported,17,,,
usda_fdc_sr_legacy,172816,protein_g,9.1,g,imported,37,,,
usda_fdc_sr_legacy,172816,riboflavin_mg,0.097,mg,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,172816,sodium_mg,536.0,mg,imported,24,,,
usda_fdc_sr_legacy,172816,thiamin_mg,0.267,mg,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,172816,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172816,vitamin_b12_ug,0.0,ug,imported,1,,,
usda_fdc_sr_legacy,172816,vitamin_b6_mg,0.034,mg,imported,11,,,
usda_fdc_sr_legacy,172816,vitamin_c_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,172816,water_g,32.1,g,imported,17,,,
usda_fdc_sr_legacy,172816,zinc_mg,0.84,mg,imported,13,,,
usda_fdc_sr_legacy,173424,ash_g,1.08,g,imported,14,,,
usda_fdc_sr_legacy,173424,calcium_mg,50.0,mg,imported,14,,,
usda_fdc_sr_legacy,173424,carbohydrate_g,1.12,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173424,cholesterol_mg,373.0,mg,imported,0,,,O: Other procedure used from imputing
usda_fdc_sr_legacy,173424,energy_kcal,155.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173424,energy_kj,649.0,kJ,imported,0,,,
usda_fdc_sr_legacy,173424,fat_g,10.61,g,imported,7,,,
usda_fdc_sr_legacy,173424,fat_mono_g,4.077,g,imported,0,,,
usda_fdc_sr_legacy,173424,fat_poly_g,1.414,g,imported,0,,,
usda_fdc_sr_legacy,173424,fat_sat_g,3.267,g,imported,0,,,
usda_fdc_sr_legacy,173424,fiber_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,173424,folate_ug,44.0,ug,imported,14,,,
usda_fdc_sr_legacy,173424,iron_mg,1.19,mg,imported,14,,,
usda_fdc_sr_legacy,173424,magnesium_mg,10.0,mg,imported,14,,,
usda_fdc_sr_legacy,173424,niacin_mg,0.064,mg,imported,14,,,
usda_fdc_sr_legacy,173424,phosphorus_mg,172.0,mg,imported,14,,,
usda_fdc_sr_legacy,173424,potassium_mg,126.0,mg,imported,14,,,
usda_fdc_sr_legacy,173424,protein_g,12.58,g,imported,14,,,
usda_fdc_sr_legacy,173424,riboflavin_mg,0.513,mg,imported,14,,,
usda_fdc_sr_legacy,173424,sodium_mg,124.0,mg,imported,14,,,
usda_fdc_sr_legacy,173424,sugars_g,1.12,g,imported,0,,,"NR: Nutrient that is based on other nutrient/s; value used directly, ex. Nut.#204 from Nut.#298"
usda_fdc_sr_legacy,173424,thiamin_mg,0.066,mg,imported,14,,,
usda_fdc_sr_legacy,173424,vitamin_a_rae_ug,149.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173424,vitamin_b12_ug,1.11,ug,imported,14,,,
usda_fdc_sr_legacy,173424,vitamin_b6_mg,0.121,mg,imported,14,,,
usda_fdc_sr_legacy,173424,vitamin_c_mg,0.0,mg,imported,2,,,
usda_fdc_sr_legacy,173424,vitamin_d_ug,2.2,ug,imported,0,,,
usda_fdc_sr_legacy,173424,vitamin_e_mg,1.03,mg,imported,0,,,BFFN: Based on another form of the food or similar food; Concentration adjustment; Fat; Retention factors not used
usda_fdc_sr_legacy,173424,vitamin_k_ug,0.3,ug,imported,0,,,BFFN: Based on another form of the food or similar food; Concentration adjustment; Fat; Retention factors not used
usda_fdc_sr_legacy,173424,water_g,74.62,g,imported,14,,,
usda_fdc_sr_legacy,173424,zinc_mg,1.05,mg,imported,14,,,
usda_fdc_sr_legacy,173753,ash_g,0.81,g,imported,8,,,
usda_fdc_sr_legacy,173753,calcium_mg,36.0,mg,imported,8,,,
usda_fdc_sr_legacy,173753,carbohydrate_g,19.65,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173753,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,173753,energy_kcal,110.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173753,energy_kj,460.0,kJ,imported,0,,,
usda_fdc_sr_legacy,173753,fat_g,0.4,g,imported,8,,,
usda_fdc_sr_legacy,173753,fat_mono_g,0.079,g,imported,0,,,
usda_fdc_sr_legacy,173753,fat_poly_g,0.164,g,imported,0,,,
usda_fdc_sr_legacy,173753,fat_sat_g,0.066,g,imported,0,,,
usda_fdc_sr_legacy,173753,fiber_g,5.4,g,imported,0,,,
usda_fdc_sr_legacy,173753,folate_ug,104.0,ug,imported,8,,,
usda_fdc_sr_legacy,173753,iron_mg,1.5,mg,imported,8,,,
usda_fdc_sr_legacy,173753,magnesium_mg,43.0,mg,imported,8,,,
usda_fdc_sr_legacy,173753,niacin_mg,0.711,mg,imported,8,,,
usda_fdc_sr_legacy,173753,phosphorus_mg,125.0,mg,imported,8,,,
usda_fdc_sr_legacy,173753,potassium_mg,268.0,mg,imported,8,,,
usda_fdc_sr_legacy,173753,protein_g,7.6,g,imported,8,,,
usda_fdc_sr_legacy,173753,riboflavin_mg,0.089,mg,imported,8,,,
usda_fdc_sr_legacy,173753,sodium_mg,5.0,mg,imported,4,,,
usda_fdc_sr_legacy,173753,sugars_g,1.82,g,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,173753,thiamin_mg,0.097,mg,imported,8,,,
usda_fdc_sr_legacy,173753,vitamin_a_rae_ug,1.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173753,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,173753,vitamin_b6_mg,0.072,mg,imported,8,,,
usda_fdc_sr_legacy,173753,vitamin_c_mg,0.3,mg,imported,0,,,
usda_fdc_sr_legacy,173753,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,173753,vitamin_e_mg,0.02,mg,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,173753,vitamin_k_ug,2.9,ug,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,173753,water_g,71.54,g,imported,8,,,
usda_fdc_sr_legacy,173753,zinc_mg,1.01,mg,imported,8,,,
usda_fdc_sr_legacy,173944,ash_g,0.82,g,imported,12,0.43,1,A: Analytical
usda_fdc_sr_legacy,173944,calcium_mg,5.0,mg,imported,45,4,7,A: Analytical
usda_fdc_sr_legacy,173944,carbohydrate_g,22.84,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173944,cholesterol_mg,0.0,mg,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,173944,energy_kcal,89.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173944,energy_kj,371.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173944,fat_g,0.33,g,imported,19,0.07,0.7,A: Analytical
usda_fdc_sr_legacy,173944,fat_mono_g,0.032,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173944,fat_poly_g,0.073,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173944,fat_sat_g,0.112,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,173944,fiber_g,2.6,g,imported,13,1.7,3.7,A: Analytical
usda_fdc_sr_legacy,173944,folate_ug,20.0,ug,imported,11,8,27,A: Analytical
usda_fdc_sr_legacy,173944,iron_mg,0.26,mg,imported,42,0.19,0.41,A: Analytical
usda_fdc_sr_legacy,173944,magnesium_mg,27.0,mg,imported,45,18,38,A: Analytical
usda_fdc_sr_legacy,173944,niacin_mg,0.665,mg,imported,12,0.544,0.749,A: Analytical
usda_fdc_sr_legacy,173944,phosphorus_mg,22.0,mg,imported,45,15,29,A: Analytical
usda_fdc_sr_legacy,173944,potassium_mg,358.0,mg,imported,45,308,426,A: Analytical
usda_fdc_sr_legacy,173944,protein_g,1.09,g,imported,12,0.75,1.31,A: Analytical
usda_fdc_sr_legacy,173944,riboflavin_mg,0.073,mg,imported,12,0.05,0.115,A: Analytical
usda_fdc_sr_legacy,173944,sodium_mg,1.0,mg,imported,45,0,5,A: Analytical
usda_fdc_sr_legacy,173944,sugars_g,12.23,g,imported,8,7.51,16.21,A: Analytical
usda_fdc_sr_legacy,173944,thiamin_mg,0.031,mg,imported,12,0.01,0.051,A: Analytical
usda_fdc_sr_legacy,173944,vitamin_a_rae_ug,3.0,ug,imported,0,,,
usda_fdc_sr_legacy,173944,vitamin_b12_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,173944,vitamin_b6_mg,0.367,mg,imported,12,0.302,0.42,A: Analytical
usda_fdc_sr_legacy,173944,vitamin_c_mg,8.7,mg,imported,8,8,9.5,A: Analytical
usda_fdc_sr_legacy,173944,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,173944,vitamin_e_mg,0.1,mg,imported,15,0.03,0.37,A: Analytical
usda_fdc_sr_legacy,173944,vitamin_k_ug,0.5,ug,imported,6,0.2,0.9,A: Analytical
usda_fdc_sr_legacy,173944,water_g,74.91,g,imported,20,71.3,78.2,A: Analytical
usda_fdc_sr_legacy,173944,zinc_mg,0.15,mg,imported,45,0.11,0.24,A: Analytical
usda_fdc_sr_legacy,174370,ash_g,0.87,g,imported,0,,,
usda_fdc_sr_legacy,174370,calcium_mg,16.0,mg,imported,0,,,
usda_fdc_sr_legacy,174370,carbohydrate_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,174370,cholesterol_mg,73.0,mg,imported,0,,,
usda_fdc_sr_legacy,174370,energy_kcal,282.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,174370,energy_kj,1180.0,kJ,imported,0,,,
usda_fdc_sr_legacy,174370,fat_g,23.41,g,imported,0,,,
usda_fdc_sr_legacy,174370,fat_mono_g,9.6,g,imported,0,,,
usda_fdc_sr_legacy,174370,fat_poly_g,1.85,g,imported,0,,,
usda_fdc_sr_legacy,174370,fat_sat_g,10.19,g,imported,0,,,
usda_fdc_sr_legacy,174370,fiber_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,174370,folate_ug,18.0,ug,imported,0,,,
usda_fdc_sr_legacy,174370,iron_mg,1.55,mg,imported,0,,,
usda_fdc_sr_legacy,174370,magnesium_mg,21.0,mg,imported,0,,,
usda_fdc_sr_legacy,174370,niacin_mg,5.96,mg,imported,0,,,
usda_fdc_sr_legacy,174370,phosphorus_mg,157.0,mg,imported,0,,,
usda_fdc_sr_legacy,174370,potassium_mg,222.0,mg,imported,0,,,
usda_fdc_sr_legacy,174370,protein_g,16.56,g,imported,0,,,
usda_fdc_sr_legacy,174370,riboflavin_mg,0.21,mg,imported,0,,,
usda_fdc_sr_legacy,174370,sodium_mg,59.0,mg,imported,0,,,
usda_fdc_sr_legacy,174370,sugars_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,174370,thiamin_mg,0.11,mg,imported,0,,,
usda_fdc_sr_legacy,174370,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,174370,vitamin_b12_ug,2.31,ug,imported,0,,,
usda_fdc_sr_legacy,174370,vitamin_b6_mg,0.13,mg,imported,0,,,
usda_fdc_sr_legacy,174370,vitamin_c_mg,0.0,mg,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,174370,vitamin_d_ug,0.1,ug,imported,80,,,
usda_fdc_sr_legacy,174370,vitamin_e_mg,0.2,mg,imported,0,,,
usda_fdc_sr_legacy,174370,vitamin_k_ug,3.6,ug,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,174370,water_g,59.47,g,imported,0,,,
usda_fdc_sr_legacy,174370,zinc_mg,3.41,mg,imported,0,,,
usda_fdc_sr_legacy,175202,ash_g,4.2,g,imported,6,,,
usda_fdc_sr_legacy,175202,calcium_mg,240.0,mg,imported,5,,,
usda_fdc_sr_legacy,175202,carbohydrate_g,60.27,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175202,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,175202,energy_kcal,333.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175202,energy_kj,1393.0,kJ,imported,0,,,
usda_fdc_sr_legacy,175202,fat_g,0.85,g,imported,10,,,
usda_fdc_sr_legacy,175202,fat_mono_g,0.074,g,imported,0,,,
usda_fdc_sr_legacy,175202,fat_poly_g,0.364,g,imported,0,,,
usda_fdc_sr_legacy,175202,fat_sat_g,0.219,g,imported,0,,,
usda_fdc_sr_legacy,175202,fiber_g,15.2,g,imported,0,,,
usda_fdc_sr_legacy,175202,folate_ug,388.0,ug,imported,0,,,
usda_fdc_sr_legacy,175202,iron_mg,10.44,mg,imported,5,,,
usda_fdc_sr_legacy,175202,magnesium_mg,190.0,mg,imported,3,,,
usda_fdc_sr_legacy,175202,niacin_mg,0.479,mg,imported,4,,,
usda_fdc_sr_legacy,175202,phosphorus_mg,301.0,mg,imported,3,,,
usda_fdc_sr_legacy,175202,potassium_mg,1795.0,mg,imported,5,,,
usda_fdc_sr_legacy,175202,protein_g,23.36,g,imported,12,,,
usda_fdc_sr_legacy,175202,riboflavin_mg,0.146,mg,imported,6,,,
usda_fdc_sr_legacy,175202,sodium_mg,16.0,mg,imported,1,,,
usda_fdc_sr_legacy,175202,sugars_g,2.11,g,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,175202,thiamin_mg,0.437,mg,imported,6,,,
usda_fdc_sr_legacy,175202,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175202,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,175202,vitamin_b6_mg,0.318,mg,imported,1,,,
usda_fdc_sr_legacy,175202,vitamin_c_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,175202,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,175202,vitamin_e_mg,0.21,mg,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,175202,vitamin_k_ug,5.6,ug,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,175202,water_g,11.32,g,imported,9,,,
usda_fdc_sr_legacy,175202,zinc_mg,3.67,mg,imported,5,,,
usda_fdc_sr_legacy,175203,ash_g,1.75,g,imported,0,,,
usda_fdc_sr_legacy,175203,calcium_mg,90.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,carbohydrate_g,25.09,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175203,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,energy_kcal,139.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175203,energy_kj,581.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175203,fat_g,0.35,g,imported,0,,,
usda_fdc_sr_legacy,175203,fat_mono_g,0.031,g,imported,0,,,
usda_fdc_sr_legacy,175203,fat_poly_g,0.152,g,imported,0,,,
usda_fdc_sr_legacy,175203,fat_sat_g,0.091,g,imported,0,,,
usda_fdc_sr_legacy,175203,fiber_g,6.3,g,imported,0,,,
usda_fdc_sr_legacy,175203,folate_ug,81.0,ug,imported,0,,,
usda_fdc_sr_legacy,175203,iron_mg,3.7,mg,imported,0,,,
usda_fdc_sr_legacy,175203,magnesium_mg,63.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,niacin_mg,0.14,mg,imported,0,,,
usda_fdc_sr_legacy,175203,phosphorus_mg,113.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,potassium_mg,561.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,protein_g,9.73,g,imported,0,,,
usda_fdc_sr_legacy,175203,riboflavin_mg,0.046,mg,imported,0,,,
usda_fdc_sr_legacy,175203,sodium_mg,6.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,sugars_g,0.34,g,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,175203,thiamin_mg,0.118,mg,imported,0,,,
usda_fdc_sr_legacy,175203,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175203,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,175203,vitamin_b6_mg,0.093,mg,imported,0,,,
usda_fdc_sr_legacy,175203,vitamin_c_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,175203,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,175203,vitamin_e_mg,0.94,mg,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,175203,vitamin_k_ug,3.5,ug,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,175203,water_g,63.08,g,imported,0,,,
usda_fdc_sr_legacy,175203,zinc_mg,1.38,mg,imported,0,,,
usda_fdc_sr_legacy,175205,ash_g,3.08,g,imported,102,,,
usda_fdc_sr_legacy,175205,calcium_mg,103.0,mg,imported,31,,,
usda_fdc_sr_legacy,175205,carbohydrate_g,58.29,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175205,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,175205,energy_kcal,341.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175205,energy_kj,1425.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175205,fat_g,1.53,g,imported,101,,,
usda_fdc_sr_legacy,175205,fat_mono_g,0.303,g,imported,0,,,
usda_fdc_sr_legacy,175205,fat_poly_g,0.627,g,imported,0,,,
usda_fdc_sr_legacy,175205,fat_sat_g,0.254,g,imported,0,,,
usda_fdc_sr_legacy,175205,fiber_g,25.0,g,imported,0,,,
usda_fdc_sr_legacy,175205,folate_ug,423.0,ug,imported,8,,,
usda_fdc_sr_legacy,175205,iron_mg,6.7,mg,imported,30,,,
usda_fdc_sr_legacy,175205,magnesium_mg,192.0,mg,imported,10,,,
usda_fdc_sr_legacy,175205,niacin_mg,2.832,mg,imported,11,,,
usda_fdc_sr_legacy,175205,phosphorus_mg,421.0,mg,imported,29,,,
usda_fdc_sr_legacy,175205,potassium_mg,1062.0,mg,imported,8,,,
usda_fdc_sr_legacy,175205,protein_g,26.12,g,imported,104,,,
usda_fdc_sr_legacy,175205,riboflavin_mg,0.333,mg,imported,12,,,
usda_fdc_sr_legacy,175205,sodium_mg,13.0,mg,imported,5,,,
usda_fdc_sr_legacy,175205,sugars_g,5.7,g,imported,0,,,T: Taken from another source--other tables of food composition
usda_fdc_sr_legacy,175205,thiamin_mg,0.555,mg,imported,11,,,
usda_fdc_sr_legacy,175205,vitamin_a_rae_ug,3.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,175205,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,175205,vitamin_b6_mg,0.366,mg,imported,8,,,
usda_fdc_sr_legacy,175205,vitamin_c_mg,1.4,mg,imported,1,,,
usda_fdc_sr_legacy,175205,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,175205,vitamin_e_mg,0.05,mg,imported,0,,,T: Taken from another source--other tables of food composition
usda_fdc_sr_legacy,175205,vitamin_k_ug,9.0,ug,imported,0,,,O: Other procedure used from imputing
usda_fdc_sr_legacy,175205,water_g,10.98,g,imported,100,,,
usda_fdc_sr_legacy,175205,zinc_mg,3.14,mg,imported,10,,,
